;batch_id;name;conc;Count_nuclei_median;distance_q_25;distance_q_75;distance_median
2200;CBK122788;MEQUINOL;10.0;178.2222222;0.0;0.0;34.10710976617921
2201;CBK309496;BMS-833923 (XL139);10.0;179.3333333;0.0;0.0;34.10711001108622
2202;CBK278105;GSK J4 HCl;10.0;172.1111111;0.0;0.0;34.10711008947015
2203;CBK290135;PD-160170;10.0;179.6666667;0.0;0.0;34.10711009515965
2204;CBK200906;CHLOROGUANIDE HYDROCHLORIDE;10.0;181.8888889;0.0;0.0;34.107110456298706
2205;CBK307803;DIMINAZENE ACETURATE;10.0;214.0;0.0;0.0;34.10711170854618
2206;CBK309347;Trigonelline·HCl;10.0;230.4444444;0.0;0.0;34.10711171225212
2207;CBK041794;TULOBUTEROL HYDROCHLORIDE;10.0;164.4444444;0.0;0.0;34.10711197037074
2208;CBK308233;ETP-45658;10.0;190.6666667;0.0;0.0;34.10711283342182
2209;CBK290952;Otenabant;10.0;180.0;0.0;0.0;34.107113099586755
2210;CBK291052;Doripenem (monohydrate);10.0;200.6666667;0.0;0.0;34.10711391930036
2211;CBK200718;TRIMETHADIONE;10.0;221.2222222;0.0;0.0;34.10711402896938
2212;CBK200806;Clorsulon;10.0;229.1111111;0.0;0.0;34.10711411017959
2213;CBK290121;embelin;10.0;222.4444444;0.0;0.0;34.10711412893927
2214;CBK023715;TETRACAINE HYDROCHLORIDE;10.0;195.7777778;0.0;0.0;34.10711413533416
2215;CBK200681;Thiorphan;10.0;234.0;0.0;0.0;34.107114424445946
2216;CBK011709;ACETAZOLAMIDE;10.0;196.0;0.0;0.0;34.10711445092901
2217;CBK041510;FAMOTIDINE;10.0;197.88888885;0.0;0.0;34.10711497770253
2218;CBK278025;Regorafenib (BAY 73-4506);10.0;183.1111111;0.0;0.0;34.107115034011805
2219;CBK288314;AT7867;10.0;189.4444444;0.0;0.0;34.107115545340854
2220;CBK024262;CLOXACILLIN SODIUM;10.0;165.8888889;0.0;0.0;34.10711565569306
2221;CBK023987;Lobenzarit disodium;10.0;184.3333333;0.0;0.0;34.10711640257878
2222;CBK200707;BROMPERIDOL;10.0;186.8888889;0.0;0.0;34.10711643626806
2223;CBK289954;palmitoylcarnitine;10.0;178.6666667;0.0;0.0;34.107116710791
2224;CBK289990;dimethindene-(S)-(+)|dimetindene;10.0;218.38888889999998;0.0;0.0;34.1071170425453
2225;CBK290719;PRASTERONE;10.0;226.2222222;0.0;0.0;34.10711779739195
2226;CBK308654;TG 100572 (Hydrochloride);10.0;174.6666667;0.0;0.0;34.10711780567047
2227;CBK309024;Pradigastat;10.0;187.0;0.0;0.0;34.10711803970825
2228;CBK041162;harmane;10.0;196.2222222;0.0;0.0;34.10711835204756
2229;CBK309418;N-Acetyl carnosine;10.0;181.0;0.0;0.0;34.10711920075056
2230;CBK308461;somantadine;10.0;202.2222222;0.0;0.0;34.1071196030451
2231;CBK288297;VX-745;10.0;156.3333333;0.0;0.0;34.10711961119833
2232;CBK200594;TOREMIFENE CITRATE;10.0;184.7777778;0.0;0.0;34.10711995821287
2233;CBK041916;NORETHYNODREL;10.0;183.0;0.0;0.0;34.10712082985102
2234;CBK200708;BUFLOMEDIL HYDROCHLORIDE;10.0;207.5555556;0.0;0.0;34.10712105399441
2235;CBK309748;sorbic-acid;10.0;214.3333333;0.0;0.0;34.1071210582299
2236;CBK309086;Pantoprazole (sodium);10.0;186.8888889;0.0;0.0;34.107121079264196
2237;CBK041973;MERCAPTOPURINE;10.0;183.3333333;0.0;0.0;34.10712116996033
2238;CBK290732;LY2140023 (LY404039);10.0;203.6666667;0.0;0.0;34.10712191457771
2239;CBK293903;Zotarolimus;10.0;160.625;0.0;0.0;34.107121979001874
2240;CBK200767;Chlorcyclizine hydrochloride;10.0;242.0;0.0;0.0;34.10712226858718
2241;CBK308464;Mebicar;10.0;197.3333333;0.0;0.0;34.10712266680285
2242;CBK023989;MINAPRINE HYDROCHLORIDE;10.0;191.0;0.0;0.0;34.10712275234988
2243;CBK041863;MYCOPHENOLIC ACID;10.0;247.4444444;0.0;0.0;34.10712376657517
2244;CBK041420;TRIOXSALEN;10.0;207.3333333;0.0;0.0;34.10712443957176
2245;CBK308271;HJC-0350;10.0;178.0;0.0;0.0;34.1071248429958
2246;CBK290297;Suplatast (Tosylate);10.0;195.2222222;0.0;0.0;34.1071254986019
2247;CBK004332;SALICYLIC ACID;10.0;211.0;0.0;0.0;34.10712562789325
2248;CBK309352;D-Fructose-1,6-diphosphate trisodium salt;10.0;206.1111111;0.0;0.0;34.10712572878441
2249;CBK290808;YM201636;10.0;214.4;0.0;0.0;34.10712578923882
2250;CBK290756;GSK690693;10.0;223.0;0.0;0.0;34.107125994767514
2251;CBK309136;Anlotinib;10.0;177.7777778;0.0;0.0;34.10712605173522
2252;CBK041239;GR-113808;10.0;197.8888889;0.0;0.0;34.10712673480116
2253;CBK308704;INT-747|Obeticholic Acid;10.0;180.27777774999998;0.0;0.0;34.10712728830298
2254;CBK281326;5-chloro-2'-deoxycytidine;10.0;215.6666667;0.0;0.0;34.10712763380825
2255;CBK200762;PYRIDOXINE HYDROCHLORIDE;10.0;186.3333333;0.0;0.0;34.10712838185781
2256;CBK290812;BX-912;10.0;158.0;0.0;0.0;34.10712857052014
2257;CBK308711;Defactinib;10.0;203.625;0.0;0.0;34.10712884040949
2258;CBK175913;PHENTOLAMINE HYDROCHLORIDE;10.0;182.8888889;0.0;0.0;34.10712902077769
2259;CBK309005;Tirasemtiv;10.0;220.2222222;0.0;0.0;34.10712945832226
2260;CBK309502;SSR128129E (SSR);10.0;222.3333333;0.0;0.0;34.10712977231518
2261;CBK041892;RESORCINOL;10.0;202.3333333;0.0;0.0;34.10713007353027
2262;CBK308401;NHI-2;10.0;208.5555556;0.0;0.0;34.10713231179603
2263;CBK309266;PSI-7976;10.0;228.2222222;0.0;0.0;34.10713249704889
2264;CBK066955;CP-640186 (hydrochloride);10.0;190.4444444;0.0;0.0;34.10713251039477
2265;CBK308468;1-hexadecanal;10.0;206.0;0.0;0.0;34.107132572472274
2266;CBK307826;CHLORAZANIL HYDROCHLORIDE;10.0;250.3333333;0.0;0.0;34.10713268231521
2267;CBK200763;RACECADOTRIL;10.0;193.8888889;0.0;0.0;34.107134133905234
2268;CBK308336;GSK-2193874;10.0;183.5555556;0.0;0.0;34.10713430917644
2269;CBK293529;Glycine;10.0;205.1111111;0.0;0.0;34.10713555595472
2270;CBK309749;benzoin;10.0;200.5555556;0.0;0.0;34.10713564011675
2271;CBK041511;DROPROPIZINE|Levodropropizine;10.0;196.11111110000002;0.0;0.0;34.107135690367535
2272;CBK011690;IMIPRAMINE HYDROCHLORIDE;10.0;210.5555556;0.0;0.0;34.10713580528353
2273;CBK218319;DMNB;10.0;188.4444444;0.0;0.0;34.107136479455065
2274;CBK200922;trapidil;10.0;197.7777778;0.0;0.0;34.10713766180886
2275;CBK309747;4-tert-butylphenol;10.0;189.1111111;0.0;0.0;34.10713870617129
2276;CBK278074;Varespladib (LY315920);10.0;213.3333333;0.0;0.0;34.10713946308336
2277;CBK290489;Andarine (GTX-007);10.0;186.5555556;0.0;0.0;34.10713956802826
2278;CBK309636;isobutamben;10.0;197.2222222;0.0;0.0;34.107140584970715
2279;CBK290464;BD-1047;10.0;197.7777778;0.0;0.0;34.107140863011395
2280;CBK290473;immethridine;10.0;200.3333333;0.0;0.0;34.107141140741604
2281;CBK041394;SULFINPYRAZONE;10.0;232.0;0.0;0.0;34.10714131685514
2282;CBK011708;PRIMIDONE;10.0;207.6666667;0.0;0.0;34.107141449149324
2283;CBK308900;Taprenepag;10.0;190.1111111;0.0;0.0;34.10714278295187
2284;CBK308370;BAZ2-ICR;10.0;169.8888889;0.0;0.0;34.10714289078186
2285;CBK308511;proquazone;10.0;193.0;0.0;0.0;34.10714308920606
2286;CBK309272;Triclocarban;10.0;219.1111111;0.0;0.0;34.10714311480561
2287;CBK011721;metirosine;10.0;177.5555556;0.0;0.0;34.10714324506689
2288;CBK309595;eterobarb;10.0;196.0;0.0;0.0;34.10714401969532
2289;CBK288282;CCT129202;10.0;223.0;0.0;0.0;34.107144585884264
2290;CBK308373;LSN-2463359;10.0;189.5555556;0.0;0.0;34.10714470278246
2291;CBK309387;cloranolol;10.0;202.4444444;0.0;0.0;34.1071447482128
2292;CBK307844;AZILSARTAN MEDOXOMIL;10.0;166.7777778;0.0;0.0;34.107145017260876
2293;CBK041175;IDRA-21;10.0;201.1111111;0.0;0.0;34.107145540672576
2294;CBK200561;CHLORMADINONE ACETATE;10.0;180.2222222;0.0;0.0;34.10714567576436
2295;CBK290892;Camostat Mesilate (FOY-305);10.0;162.8888889;0.0;0.0;34.10714608702469
2296;CBK309087;Adrafinil;10.0;201.6666667;0.0;0.0;34.1071467005538
2297;CBK290666;Aesculin (Esculin);10.0;200.8888889;0.0;0.0;34.10714694221516
2298;CBK307954;"Bardoxolone; RTA 401";10.0;220.1111111;0.0;0.0;34.10714696745381
2299;CBK309423;Delapril HCl;10.0;191.4444444;0.0;0.0;34.107146986704855
2300;CBK308449;Enocitabine;10.0;242.2222222;0.0;0.0;34.10714744045125
2301;CBK293296;(+)-Butaclamol·HCl;10.0;207.8888889;0.0;0.0;34.107148183897635
2302;CBK200952;ALENDRONATE SODIUM TRIHYDRATE;10.0;174.5555556;0.0;0.0;34.10714856355365
2303;CBK290807;PA-824;10.0;181.3333333;0.0;0.0;34.10714945987423
2304;CBK307760;DEHYDROACETIC ACID;10.0;215.5555556;0.0;0.0;34.107150378348635
2305;CBK308143;iCRT-14;10.0;184.7777778;0.0;0.0;34.10715162265117
2306;CBK308699;Resatorvid;10.0;168.0;0.0;0.0;34.10715180667464
2307;CBK303883;I-BET-762;10.0;190.5555556;0.0;0.0;34.10715258902402
2308;CBK042002;GLUCOSAMINE HYDROCHLORIDE;10.0;181.6666667;0.0;0.0;34.10715271325256
2309;DMSO;DMSO;10.0;192.55555555;0.0004816752815486325;0.0005511753112159568;34.10715331016884
2310;CBK040964;L-690330;10.0;172.5555556;0.0;0.0;34.1071541888485
2311;CBK309583;Cariporide;10.0;200.8888889;0.0;0.0;34.10715482315939
2312;CBK309742;T-62;10.0;212.2222222;0.0;0.0;34.10715495941954
2313;CBK308402;C34;10.0;180.6666667;0.0;0.0;34.10715556201801
2314;CBK042123;CARISOPRODOL;10.0;140.6666667;0.0;0.0;34.10715578646554
2315;CBK308603;N-(4-methoxyphenyl)-1-phenyl-1H-pyrazol-3-amine;10.0;212.5555556;0.0;0.0;34.107156167592386
2316;CBK293352;Mesulergine·HCl;10.0;236.6666667;0.0;0.0;34.10715636559431
2317;CBK308981;Vercirnon;10.0;196.8888889;0.0;0.0;34.107156400922044
2318;CBK228145;BTB06584;10.0;203.5555556;0.0;0.0;34.10715660777106
2319;CBK290203;MNITMT;10.0;211.7777778;0.0;0.0;34.107156902145626
2320;CBK309556;AZD3839;10.0;228.25;0.0;0.0;34.107156956061814
2321;CBK260936;cis-aconitic-acid;10.0;208.2222222;0.0;0.0;34.107157288850914
2322;CBK309390;losartan;10.0;183.2222222;0.0;0.0;34.10715780821625
2323;CBK308452;Azosemide;10.0;247.0;0.0;0.0;34.107158441194635
2324;CBK308300;UAMC-00039;10.0;186.7777778;0.0;0.0;34.107159057404736
2325;CBK012101;METHYLDOPA;10.0;220.5555556;0.0;0.0;34.10715940088801
2326;CBK290156;cloprostenol-(+/-);10.0;207.8888889;0.0;0.0;34.10715976357781
2327;CBK309569;RI-1;10.0;202.5555556;0.0;0.0;34.10716014856377
2328;CBK308548;lypressin;10.0;188.2222222;0.0;0.0;34.10716043977365
2329;CBK308337;GSK2606414;10.0;186.5;0.0;0.0;34.10716045257917
2330;CBK309063;SP-420;10.0;194.3333333;0.0;0.0;34.107160644335735
2331;CBK290009;eletriptan;10.0;208.4444444;0.0;0.0;34.10716076851636
2332;CBK012194;DL-Tyrosine;10.0;227.8888889;0.0;0.0;34.107160988156835
2333;CBK272959;anthranilic-acid;10.0;197.3333333;0.0;0.0;34.10716137402814
2334;CBK308229;KL-001;10.0;172.2222222;0.0;0.0;34.107161506244836
2335;CBK308805;Anidulafungin;10.0;153.3333333;0.0;0.0;34.10716180464305
2336;CBK042016;EPINEPHRINE BITARTRATE;10.0;186.1111111;0.0;0.0;34.107162286786064
2337;CBK200813;GLYCOPYRROLATE;10.0;213.25;0.0;0.0;34.10716241190478
2338;CBK309685;2-hydroxyflutamide;10.0;196.7777778;0.0;0.0;34.10716278777718
2339;CBK309094;Buparvaquone;10.0;201.2222222;0.0;0.0;34.10716346519238
2340;CBK290247;TC1;10.0;224.7777778;0.0;0.0;34.10716422152563
2341;CBK309541;ZLN005;10.0;202.1111111;0.0;0.0;34.10716422352399
2342;CBK200871;Gliquidone;10.0;223.375;0.0;0.0;34.107164968371585
2343;CBK309590;piricapiron;10.0;224.6666667;0.0;0.0;34.1071661021946
2344;CBK041751;NPC-15199;10.0;210.0;0.0;0.0;34.10716650014115
2345;CBK309600;fenoverine;10.0;216.4444444;0.0;0.0;34.107167088263445
2346;CBK041837;linalool;10.0;173.8888889;0.0;0.0;34.1071672503231
2347;CBK290826;MK-2461;10.0;208.0;0.0;0.0;34.10716761154633
2348;CBK309261;Ginsenoside C-K;10.0;175.6666667;0.0;0.0;34.107167816741274
2349;CBK307788;CHOLESTEROL;10.0;232.4444444;0.0;0.0;34.10716823633646
2350;CBK307761;D-(+)-MALTOSE;10.0;214.1111111;0.0;0.0;34.10716885935251
2351;CBK278045;Apitolisib (GDC-0980, RG7422);10.0;186.5555556;0.0;0.0;34.10716908135734
2352;CBK293860;abemaciclib (LY2835219);10.0;176.7777778;0.0;0.0;34.10716909178928
2353;CBK011591;TERBINAFINE HYDROCHLORIDE;10.0;218.7777778;0.0;0.0;34.10716913417157
2354;CBK308104;Faropenem sodium hemipentahydrate;10.0;199.7777778;0.0;0.0;34.107169265114024
2355;CBK307981;Norethisterone Enanthate;10.0;194.6666667;0.0;0.0;34.107169483324206
2356;CBK041899;PHENOLPHTHALEIN;10.0;191.6666667;0.0;0.0;34.10716978794056
2357;CBK200560;moxonidine;10.0;249.1111111;0.0;0.0;34.10716992383572
2358;CBK277981;Tepotinib;10.0;226.5555556;0.0;0.0;34.10717032483132
2359;CBK281293;tetrahydrouridine;10.0;188.0;0.0;0.0;34.10717074521335
2360;CBK041893;RIFAMPIN;10.0;188.5555556;0.0;0.0;34.10717110345997
2361;CBK308585;AM-24;10.0;200.5555556;0.0;0.0;34.107171218865496
2362;CBK307960;avridine;10.0;219.2222222;0.0;0.0;34.107171246626294
2363;CBK290317;sal003;10.0;173.2222222;0.0;0.0;34.107171586631374
2364;CBK309608;TU-2100;10.0;210.7777778;0.0;0.0;34.10717173204754
2365;CBK041702;METHYLBENZETHONIUM CHLORIDE;10.0;175.7777778;0.0;0.0;34.10717227938042
2366;CBK041989;ETHIONAMIDE;10.0;202.4444444;0.0;0.0;34.107172425398794
2367;CBK041223;ZM-336372;10.0;163.7777778;0.0;0.0;34.107172736189675
2368;CBK308456;Lanoconazole;10.0;202.6666667;0.0;0.0;34.10717280133941
2369;CBK308472;cetaben;10.0;193.7777778;0.0;0.0;34.10717289047348
2370;CBK307993;RO-3;10.0;221.4444444;0.0;0.0;34.10717314391946
2371;CBK309375;ripazepam;10.0;199.5555556;0.0;0.0;34.10717387271328
2372;CBK308368;1-(4-fluorophenyl)-4-(3,4,5-trimethoxybenzyl)piperazine;10.0;221.0;0.0;0.0;34.107174473819676
2373;CBK308758;S1P1 Agonist III;10.0;184.7777778;0.0;0.0;34.10717448387177
2374;CBK308320;AC-186;10.0;193.75;0.0;0.0;34.107174487026626
2375;CBK307897;METHYLENE BLUE;10.0;237.8888889;0.0;0.0;34.10717646047147
2376;CBK309275;Bucillamine;10.0;211.0;0.0;0.0;34.107176574691444
2377;CBK200809;dipivefrine;10.0;209.2222222;0.0;0.0;34.10717664853529
2378;CBK040924;erbstatin-analog;10.0;174.8888889;0.0;0.0;34.10717665802974
2379;CBK309675;SEP-227900;10.0;212.8888889;0.0;0.0;34.10717691326632
2380;CBK021386;Sanazole;10.0;189.3333333;0.0;0.0;34.107177355767774
2381;CBK040888;nitrocaramiphen;10.0;225.1111111;0.0;0.0;34.107178334900325
2382;CBK008078;ZILEUTON;10.0;209.3333333;0.0;0.0;34.107178339287024
2383;CBK200831;Adrenosterone;10.0;183.7777778;0.0;0.0;34.10717842096934
2384;CBK309054;Presatovir;10.0;227.7777778;0.0;0.0;34.10717908453148
2385;CBK307867;ANTIMONY POTASSIUM TARTRATE TRIHYDRATE;10.0;175.25;0.0;0.0;34.10718064388236
2386;CBK308554;Cefotiam Hexetil Hydrochloride;10.0;154.375;0.0;0.0;34.107180888148235
2387;CBK041943;METHYLTHIOURACIL;10.0;222.3333333;0.0;0.0;34.10718119118292
2388;CBK290506;RAMELTEON;10.0;191.6666667;0.0;0.0;34.10718137437354
2389;CBK308507;S-methylcysteine;10.0;194.1111111;0.0;0.0;34.10718205281629
2390;CBK288296;VX-702;10.0;185.4444444;0.0;0.0;34.10718276149201
2391;CBK041446;HEXESTROL;10.0;212.1111111;0.0;0.0;34.107182961071736
2392;CBK309009;ACTB-1003;10.0;190.8888889;0.0;0.0;34.107183407610904
2393;CBK200504;AMINOPYRINE;10.0;210.1111111;0.0;0.0;34.107183889275866
2394;CBK308010;CID-5458317;10.0;191.2222222;0.0;0.0;34.107184499268755
2395;CBK200545;RUFLOXACIN HYDROCHLORIDE;10.0;202.7777778;0.0;0.0;34.10718474426276
2396;CBK308535;BW-A4C;10.0;224.8888889;0.0;0.0;34.107185268153195
2397;CBK309259;Bevirimat;10.0;195.3333333;0.0;0.0;34.10718562192137
2398;CBK309412;beta-hydroxy-beta-methylbutyrate;10.0;181.4444444;0.0;0.0;34.107185843977334
2399;CBK290690;Hyodeoxycholic acid (HDCA);10.0;204.7777778;0.0;0.0;34.10718588534922
2400;CBK290835;Torcetrapib (CP-529414);10.0;219.5555556;0.0;0.0;34.10718645798985
2401;CBK040898;tyrphostin-AG-99;10.0;219.3333333;0.0;0.0;34.107186595512076
2402;CBK040873;cimaterol;10.0;181.5555556;0.0;0.0;34.10718708830563
2403;CBK290575;natamycin;10.0;190.4444444;0.0;0.0;34.10718724624501
2404;CBK309715;N-acetyl-tyrosine;10.0;174.0;0.0;0.0;34.107187774239044
2405;CBK041631;ELLAGIC ACID;10.0;232.2222222;0.0;0.0;34.10718779973913
2406;CBK307754;SODIUM OXYBATE;10.0;190.8888889;0.0;0.0;34.10718930622247
2407;CBK308288;SN-2;10.0;195.8888889;0.0;0.0;34.10718930940799
2408;CBK289761;HYDROQUINONE;10.0;222.3333333;0.0;0.0;34.10718931591696
2409;CBK303923;AZD6738;10.0;194.8888889;0.0;0.0;34.10718946081814
2410;CBK308362;TC-S-7009;10.0;168.1111111;0.0;0.0;34.10719001838414
2411;CBK290642;Salidroside (Rhodioloside);10.0;249.7777778;0.0;0.0;34.107190509200414
2412;CBK200705;BAMBUTEROL HYDROCHLORIDE;10.0;157.375;0.0;0.0;34.10719184615775
2413;CBK042012;DOXYCYCLINE HYDROCHLORIDE|Doxycycline (hyclate);10.0;179.44444445;0.0;0.0;34.10719225355827
2414;CBK200715;norcyclobenzaprine;10.0;195.7777778;0.0;0.0;34.10719227910437
2415;CBK290912;Go 6983;10.0;221.2222222;0.0;0.0;34.10719266186257
2416;CBK308526;CP 101606;10.0;171.2222222;0.0;0.0;34.10719284027824
2417;CBK278129;PF-4708671;10.0;158.5555556;0.0;0.0;34.10719302772247
2418;CBK290450;AMN-082;10.0;214.5555556;0.0;0.0;34.10719360292357
2419;CBK307794;DIAVERIDINE;10.0;197.2222222;0.0;0.0;34.10719408866876
2420;CBK290243;JX-401;10.0;194.4444444;0.0;0.0;34.10719427989355
2421;CBK289974;CH223191;10.0;179.8888889;0.0;0.0;34.10719459161765
2422;CBK308365;GSK-37647;10.0;231.0;0.0;0.0;34.10719459974759
2423;CBK307874;CHLOROPHYLLIDE Cu COMPLEX Na SALT;10.0;216.7777778;0.0;0.0;34.10719496939205
2424;CBK011590;LAMOTRIGINE;10.0;185.0;0.0;0.0;34.10719555789225
2425;CBK307937;nisin;10.0;223.0;0.0;0.0;34.10719605570405
2426;CBK290975;CHOLECALCIFEROL;10.0;214.4444444;0.0;0.0;34.107197204857776
2427;CBK308558;amitifadine;10.0;201.5555556;0.0;0.0;34.1071982797994
2428;CBK291047;Fosbretabulin (disodium);10.0;168.5555556;0.0;0.0;34.10719848557173
2429;CBK011751;BUSULFAN;10.0;196.2222222;0.0;0.0;34.10719863278754
2430;CBK290344;proxyfan;10.0;179.4444444;0.0;0.0;34.10719922074253
2431;CBK309212;Cefozopran (hydrochloride);10.0;224.0;0.0;0.0;34.10719970734642
2432;CBK200659;CYANOCOBALAMIN|Vitamin B12;10.0;197.27777780000002;0.0;0.0;34.10719981730343
2433;CBK041291;GBR-12935;10.0;199.4444444;0.0;0.0;34.107199818825876
2434;CBK309322;silver-sulfadiazine;10.0;231.3333333;0.0;0.0;34.10719982764314
2435;CBK200622;nalmefene hydrochloride;10.0;163.5555556;0.0;0.0;34.10720024736268
2436;CBK041956;PASINIAZID;10.0;168.1111111;0.0;0.0;34.10720032655003
2437;CBK041595;FOSFOMYCIN CALCIUM;10.0;203.3333333;0.0;0.0;34.10720103365732
2438;CBK011711;ORPHENADRINE CITRATE;10.0;200.6666667;0.0;0.0;34.10720103448278
2439;CBK307799;PRULIFLOXACIN;10.0;225.1111111;0.0;0.0;34.10720155425081
2440;CBK042098;N-Acetylneuraminic acid;10.0;181.5555556;0.0;0.0;34.10720174537092
2441;CBK288279;BS-181;10.0;205.1111111;0.0;0.0;34.10720201443233
2442;CBK309637;Tetradecyl Nicotinate;10.0;207.0;0.0;0.0;34.1072021103607
2443;CBK309273;2,6,6-trimethylbicyclo[3.1.1]heptane-2,3-diol;10.0;183.5555556;0.0;0.0;34.1072025267429
2444;CBK293885;VE-822;10.0;237.8888889;0.0;0.0;34.107203086066725
2445;CBK041966;LINCOMYCIN HYDROCHLORIDE;10.0;207.3333333;0.0;0.0;34.10720310349099
2446;CBK308594;Acitazanolast;10.0;235.3333333;0.0;0.0;34.10720313627943
2447;CBK309071;Olmesartan;10.0;196.2222222;0.0;0.0;34.107203234465786
2448;CBK303888;NMS-873;10.0;204.8888889;0.0;0.0;34.107203574580694
2449;CBK288334;cx-4945 (Silmitasertib);10.0;233.2222222;0.0;0.0;34.10720435826165
2450;CBK290485;TW-37;10.0;177.8888889;0.0;0.0;34.107204429034546
2451;CBK041831;TIOXOLONE;10.0;188.6666667;0.0;0.0;34.10720494072656
2452;CBK308297;flindokalner;10.0;200.0;0.0;0.0;34.10720509102025
2453;CBK308807;Ezatiostat;10.0;193.5;0.0;0.0;34.107205917321664
2454;CBK042078;SANGUINARIUM CHLORIDE;10.0;203.5555556;0.0;0.0;34.10720621694011
2455;CBK309183;Alvimopan (monohydrate);10.0;200.1111111;0.0;0.0;34.10720635839028
2456;CBK041457;Strophantidin;10.0;175.6666667;0.0;0.0;34.10720691371248
2457;CBK309090;Capreomycin (sulfate);10.0;220.0;0.0;0.0;34.1072071292382
2458;CBK015573;ETHACRYNIC ACID;10.0;189.0;0.0;0.0;34.10720726162486
2459;CBK200998;PROTIONAMIDE;10.0;212.1111111;0.0;0.0;34.10720779350644
2460;CBK201094;HYDROXYZINE PAMOATE;10.0;208.4444444;0.0;0.0;34.10720834827926
2461;CBK011613;ISOTRETINON|tretinoin;10.0;173.6666667;0.0;0.0;34.10720899513491
2462;CBK041034;MTPG;10.0;177.5555556;0.0;0.0;34.1072091894899
2463;CBK303873;LY2874455;10.0;197.6666667;0.0;0.0;34.10720948524544
2464;CBK041789;THIOCTIC ACID;10.0;152.6666667;0.0;0.0;34.10721027908394
2465;CBK290310;SANT-2;10.0;174.2222222;0.0;0.0;34.10721036616527
2466;CBK308385;ASP-2535;10.0;181.7777778;0.0;0.0;34.10721096757898
2467;CBK308243;AL-8697;10.0;193.0;0.0;0.0;34.107211420986694
2468;CBK307785;BEKANAMYCIN SULFATE;10.0;202.1111111;0.0;0.0;34.10721150264456
2469;CBK307880;ACEDAPSONE;10.0;214.4444444;0.0;0.0;34.10721159496974
2470;CBK041069;cilostamide;10.0;210.3333333;0.0;0.0;34.10721243962034
2471;CBK290221;zamifenacin;10.0;182.6666667;0.0;0.0;34.10721300645178
2472;CBK016686;SULFAPYRIDINE;10.0;199.0;0.0;0.0;34.10721319674237
2473;CBK291072;PD-166285;10.0;216.1111111;0.0;0.0;34.10721344505842
2474;CBK307900;SULFISOXAZOLE ACETYL;10.0;197.6666667;0.0;0.0;34.107213664115655
2475;CBK027698;phenylbenzimidazole-sulfonic-acid;10.0;220.6666667;0.0;0.0;34.107214284972734
2476;CBK290991;Macitentan;10.0;182.8888889;0.0;0.0;34.10721429356934
2477;CBK309410;bentiromide;10.0;218.0;0.0;0.0;34.107214763184146
2478;CBK200734;isoquinoline,-6,7-dimethoxy-1-methyl-1,2,3,4-tetrahydro,;10.0;191.7777778;0.0;0.0;34.107215071969215
2479;CBK307814;CEFTRIAXONE SODIUM TRIHYDRATE;10.0;145.6666667;0.0;0.0;34.10721519390734
2480;CBK290842;20-Hydroxyecdysone;10.0;178.4444444;0.0;0.0;34.10721519621055
2481;CBK309176;Zaurategrast;10.0;214.8888889;0.0;0.0;34.107215915313944
2482;CBK308686;Preladenant;10.0;228.1111111;0.0;0.0;34.10721594711349
2483;CBK308004;BMS-CCR2-22;10.0;187.375;0.0;0.0;34.10721599565252
2484;CBK290980;AMINOSALICYLATE SODIUM;10.0;197.2222222;0.0;0.0;34.10721615648524
2485;CBK290897;Lurasidone HCl;10.0;216.75;0.0;0.0;34.10721621206108
2486;CBK309158;Seocalcitol;10.0;196.4444444;0.0;0.0;34.107216502115804
2487;CBK290222;tenidap;10.0;198.2222222;0.0;0.0;34.10721660113593
2488;CBK200896;Arbutin (Uva, p-Arbutin);10.0;212.8888889;0.0;0.0;34.107216641816464
2489;CBK041540;MEPHENESIN;10.0;195.2222222;0.0;0.0;34.107217308739905
2490;CBK288313;KU-60019;10.0;268.7777778;0.0;0.0;34.107217432804106
2491;CBK161239;BIFONAZOLE;10.0;235.5555556;0.0;0.0;34.107217815500036
2492;CBK309156;Cot inhibitor-1;10.0;189.375;0.0;0.0;34.10721850095435
2493;CBK307729;Perfluorotripropylamine;10.0;229.8888889;0.0;0.0;34.10721861282929
2494;CBK309179;Rotigotine;10.0;181.0;0.0;0.0;34.107218843476666
2495;CBK308213;LM-22A4;10.0;194.3333333;0.0;0.0;34.10721919660996
2496;CBK041554;sulmazole;10.0;180.4444444;0.0;0.0;34.10721970167591
2497;CBK278608;URACIL;10.0;180.1111111;0.0;0.0;34.107220160340816
2498;CBK309714;isotiquimide;10.0;189.4444444;0.0;0.0;34.10722021612966
2499;CBK290134;CGP-71683;10.0;193.1111111;0.0;0.0;34.10722058182001
2500;CBK200540;Pranlukast;10.0;212.0;0.0;0.0;34.10722099645112
2501;CBK290040;PIT tosylate;10.0;238.8888889;0.0;0.0;34.107221234402154
2502;CBK042004;GRISEOFULVIN;10.0;198.7777778;0.0;0.0;34.10722175981375
2503;CBK200867;FLUCYTOSINE;10.0;195.1111111;0.0;0.0;34.10722192247272
2504;CBK290753;SNX-2112;10.0;210.1111111;0.0;0.0;34.10722220417487
2505;CBK200558;Epirubicin Hydrochloride|doxorubicin;10.0;215.11111115;0.0;0.0;34.1072228311739
2506;CBK308666;Eperezolid;10.0;188.375;0.0;0.0;34.1072236416608
2507;CBK308909;Pardoprunox (hydrochloride);10.0;190.6666667;0.0;0.0;34.10722393911938
2508;CBK309627;hemin;10.0;195.0;0.0;0.0;34.107224435933055
